Date,GOOGLE,AMZN
9/7/11,267.282288,219.899994
9/8/11,267.747742,217.259995
9/9/11,262.687683,211.389999
9/12/11,265.325317,216.559998
9/13/11,265.025024,219.529999
9/14/11,266.3013,222.570007
9/15/11,271.551544,226.779999
9/16/11,273.613617,239.300003
9/19/11,273.608612,241.690002
9/20/11,273.588593,233.25
9/21/11,269.869873,231.869995
9/22/11,260.590576,223.229996
9/23/11,263.018005,223.610001
9/26/11,266.211212,229.850006
9/27/11,269.939941,224.210007
9/28/11,264.684692,229.710007
9/29/11,264.014008,222.440002
9/30/11,257.777771,216.229996
10/3/11,248.008011,211.979996
10/4/11,251.201202,212.5
10/5/11,252.6026,219.5
10/6/11,257.61261,221.509995
10/7/11,257.81781,224.740005
10/10/11,268.853851,231.320007
10/11/11,271.861847,235.479996
10/12/11,274.524536,236.809998
10/13/11,279.77478,236.149994
10/14/11,296.136139,246.710007
10/17/11,291.49649,242.330002
10/18/11,295.550537,243.880005
10/19/11,290.640656,231.529999
10/20/11,292.127136,233.610001
10/21/11,295.540527,234.779999
10/24/11,298.508514,237.610001
10/25/11,291.871857,227.149994
10/26/11,293.448456,198.399994
10/27/11,299.634644,206.779999
10/28/11,300.370361,217.320007
10/31/11,296.616608,213.509995
11/1/11,289.614624,212.100006
11/2/11,292.702698,215.619995
11/3/11,299.049042,218.289993
11/4/11,298.368378,216.479996
11/7/11,304.469482,217
11/8/11,306.476471,217.990005
11/9/11,300.775787,211.220001
11/10/11,297.83783,210.789993
11/11/11,304.479492,217.389999
11/14/11,306.806793,218.929993
11/15/11,308.588593,217.830002
11/16/11,306.041046,211.990005
11/17/11,300.735748,204.520004
11/18/11,297.737732,197.139999
11/21/11,290.760773,189.25
11/22/11,290.290283,192.339996
11/23/11,285.340332,188.990005
11/25/11,281.781769,182.399994
11/28/11,294.389404,194.149994
11/29/11,291.756744,188.389999
11/30/11,299.994995,192.289993
12/1/11,307.1922,197.130005
12/2/11,310.490479,196.029999
12/5/11,313.138153,196.240005
12/6/11,312.197205,191.990005
12/7/11,312.007019,195.320007
12/8/11,308.333344,190.479996
12/9/11,314.024017,193.029999
12/12/11,313.007996,189.520004
12/13/11,313.128143,180.509995
12/14/11,309.34433,180.210007
12/15/11,310.080078,181.259995
12/16/11,313.293304,181.259995
12/19/11,311.226227,179.330002
12/20/11,315.500488,182.520004
12/21/11,313.223236,174.350006
12/22/11,315.165161,179.029999
12/23/11,316.886902,177.279999
12/27/11,320.445435,176.270004
12/28/11,320.170166,173.889999
12/29/11,321.521515,173.860001
12/30/11,323.273285,173.100006
1/3/12,333.038025,179.029999
1/4/12,334.474487,177.509995
1/5/12,329.834839,177.610001
1/6/12,325.335327,182.610001
1/9/12,311.541534,178.559998
1/10/12,311.881897,179.339996
1/11/12,313.293304,178.899994
1/12/12,315.135132,175.929993
1/13/12,312.8078,178.419998
1/17/12,314.604614,181.660004
1/18/12,316.771759,189.440002
1/19/12,320.105103,194.449997
1/20/12,293.2883,190.929993
1/23/12,293.05304,186.089996
1/24/12,290.755768,187
1/25/12,285.030029,187.800003
1/26/12,284.33432,193.320007
1/27/12,290.280273,195.369995
1/30/12,289.134125,192.149994
1/31/12,290.345337,194.440002
2/1/12,290.705719,179.460007
2/2/12,292.847839,181.720001
2/3/12,298.46347,187.679993
2/6/12,304.849854,183.139999
2/7/12,303.68869,184.190002
2/8/12,305.230225,185.479996
2/9/12,306.036041,184.979996
2/10/12,303.25827,185.539993
2/13/12,306.406403,191.589996
2/14/12,305.185181,191.300003
2/15/12,303.083069,184.470001
2/16/12,303.563568,179.929993
2/17/12,302.62262,182.5
2/21/12,307.307312,182.259995
2/22/12,304.274261,180.580002
2/23/12,303.358368,178.889999
2/24/12,305.255249,179.130005
2/27/12,304.959961,178.529999
2/28/12,309.504517,183.800003
2/29/12,309.434448,179.690002
3/1/12,311.511505,180.039993
3/2/12,310.935944,179.300003
3/5/12,307.432434,180.259995
3/6/12,302.782776,181.089996
3/7/12,303.703705,183.770004
3/8/12,303.873871,187.639999
3/9/12,300.425415,184.320007
3/12/12,302.877869,183.389999
3/13/12,309.199188,184.589996
3/14/12,308.303314,182.259995
3/15/12,310.875885,184.429993
3/16/12,312.832825,185.050003
3/19/12,317.307312,185.520004
3/20/12,317.062073,192.330002
3/21/12,320.310303,191.729996
3/22/12,323.348358,192.399994
3/23/12,321.616608,195.039993
3/26/12,324.98999,202.869995
3/27/12,323.833832,205.440002
3/28/12,328.208221,201.160004
3/29/12,324.529541,204.610001
3/30/12,320.940948,202.509995
4/2/12,323.783783,198.050003
4/3/12,321.631622,199.660004
4/4/12,317.892883,193.990005
4/5/12,316.476471,194.389999
4/9/12,315.735748,191.869995
4/10/12,313.743744,186.979996
4/11/12,318.298309,187.970001
4/12/12,325.830841,190.690002
4/13/12,312.61261,188.460007
4/16/12,303.338348,185.5
4/17/12,305.090088,188.389999
4/18/12,304.029022,191.070007
4/19/12,299.949951,191.100006
4/20/12,298.328339,189.979996
4/23/12,299.099091,188.240005
4/24/12,300.935944,190.330002
4/25/12,305.165161,194.419998
4/26/12,308.04303,195.990005
4/27/12,307.797791,226.850006
4/30/12,302.727722,231.899994
5/1/12,302.517517,230.039993
5/2/12,303.933929,230.25
5/3/12,305.815826,229.449997
5/4/12,298.783783,223.990005
5/7/12,304.079071,225.160004
5/8/12,306.701691,223.899994
5/9/12,304.879883,222.979996
5/10/12,307.137146,226.690002
5/11/12,302.917908,227.679993
5/14/12,302.302307,222.929993
5/15/12,305.86087,224.389999
5/16/12,314.779785,224.059998
5/17/12,311.836823,218.360001
5/18/12,300.500488,213.850006
5/21/12,307.362366,218.110001
5/22/12,300.700714,215.330002
5/23/12,305.035034,217.279999
5/24/12,302.132141,215.240005
5/25/12,296.061066,212.889999
5/29/12,297.467468,214.75
5/30/12,294.409424,209.229996
5/31/12,290.720734,212.910004
6/1/12,285.775787,208.220001
6/4/12,289.584595,214.570007
6/5/12,285.490479,213.210007
6/6/12,290.575562,217.639999
6/7/12,289.404419,218.800003
6/8/12,290.515503,218.479996
6/11/12,284.534546,216.5
6/12/12,282.832825,216.419998
6/13/12,280.825836,214.729996
6/14/12,279.80481,214.449997
6/15/12,282.537537,218.350006
6/18/12,285.710724,222.660004
6/19/12,291.056061,224.029999
6/20/12,289.044037,223.020004
6/21/12,282.887878,220.570007
6/22/12,286.026031,222.160004
6/25/12,280.630646,220.070007
6/26/12,282.62262,225.610001
6/27/12,284.934937,225.619995
6/28/12,282.437439,221.309998
6/29/12,290.325317,228.350006
7/2/12,290.525513,229.320007
7/3/12,294.209198,229.529999
7/5/12,298.25827,227.059998
7/6/12,293.283295,225.050003
7/9/12,293.298309,225.050003
7/10/12,291.141144,219.5
7/11/12,285.88089,218.369995
7/12/12,285.525513,215.360001
7/13/12,288.548553,218.389999
7/16/12,287.747742,216.009995
7/17/12,288.653656,216.929993
7/18/12,290.670685,217.470001
7/19/12,296.826813,226.169998
7/20/12,305.715729,228.289993
7/23/12,308.063049,226.009995
7/24/12,304.089081,223.039993
7/25/12,304.299286,217.050003
7/26/12,306.987,220.009995
7/27/12,317.797791,237.320007
7/30/12,316.466461,236.089996
7/31/12,316.801788,233.300003
8/1/12,316.656647,232.089996
8/2/12,314.689697,230.809998
8/3/12,320.985992,234.970001
8/6/12,321.73172,233.990005
8/7/12,320.590576,236.559998
8/8/12,321.436432,234.380005
8/9/12,321.49649,234.059998
8/10/12,321.32132,232.75
8/13/12,330.335327,232.440002
8/14/12,334.664673,233.190002
8/15/12,334.104095,237.419998
8/16/12,336.771759,241.550003
8/17/12,338.908905,241.169998
8/20/12,338.108093,240.350006
8/21/12,335.090088,239.449997
8/22/12,338.928925,243.100006
8/23/12,338.738739,241.199997
8/24/12,339.654663,245.740005
8/27/12,334.944946,243.919998
8/28/12,338.963959,246.110001
8/29/12,344.349335,247.119995
8/30/12,341.181183,246.220001
8/31/12,342.887878,248.270004
9/4/12,340.86087,247.880005
9/5/12,340.700714,246.220001
9/6/12,350.050049,251.380005
9/7/12,353.428436,259.140015
9/10/12,350.735748,257.089996
9/11/12,346.441437,255.669998
9/12/12,345.785797,255.630005
9/13/12,353.373383,260.23999
9/14/12,355.19519,261.269989
9/17/12,355.345337,258
9/18/12,359.499512,258.75
9/19/12,364.114105,261.679993
9/20/12,364.424438,260.809998
9/21/12,367.362366,257.470001
9/24/12,375.065063,254.800003
9/25/12,374.954956,252.460007
9/26/12,377.107117,249.669998
9/27/12,378.628632,256.589996
9/28/12,377.627625,254.320007
10/1/12,381.271271,252.009995
10/2/12,378.873871,250.600006
10/3/12,381.631622,255.919998
10/4/12,384.409424,260.470001
10/5/12,384.209198,258.51001
10/8/12,379.299286,259.059998
10/9/12,372.417419,250.960007
10/10/12,372.652649,244.990005
10/11/12,376.116119,244.220001
10/12/12,372.747742,242.360001
10/15/12,370.86087,244.179993
10/16/12,372.722717,243.940002
10/17/12,378.123108,247.490005
10/18/12,347.847839,244.850006
10/19/12,341.236237,240
10/22/12,339.674683,233.779999
10/23/12,340.515503,234.309998
10/24/12,338.988983,228.490005
10/25/12,339.219208,222.919998
10/26/12,337.912903,238.240005
10/31/12,340.490479,232.889999
11/1/12,344.13913,232.139999
11/2/12,344.304291,232.419998
11/5/12,341.821808,234.330002
11/6/12,341.201202,237.559998
11/7/12,333.89389,232.059998
11/8/12,326.471466,227.350006
11/9/12,331.846832,226.309998
11/12/12,333.283295,226.470001
11/13/12,329.854858,226.600006
11/14/12,326.601593,222.949997
11/15/12,323.953949,220.600006
11/16/12,323.91391,225.229996
11/19/12,334.439453,229.710007
11/20/12,335.320313,233.779999
11/21/12,333.26828,238.029999
11/23/12,334.319305,239.880005
11/26/12,330.905914,243.619995
11/27/12,335.690704,243.399994
11/28/12,342.177185,247.110001
11/29/12,346.29129,251.270004
11/30/12,349.534546,252.050003
12/3/12,347.972961,250.330002
12/4/12,345.86087,252.490005
12/5/12,344.254242,253.960007
12/6/12,345.910919,253.369995
12/7/12,342.447449,253.270004
12/10/12,343.05304,247.770004
12/11/12,348.788788,250.690002
12/12/12,349.12912,251.759995
12/13/12,351.701691,251.25
12/14/12,351.331329,249.190002
12/17/12,360.750763,253.860001
12/18/12,360.895905,260.399994
12/19/12,360.415405,257.98999
12/20/12,361.541534,261.5
12/21/12,358.173187,256.920013
12/24/12,355.105103,258.619995
12/26/12,354.789795,248.630005
12/27/12,353.498505,248.309998
12/28/12,350.355347,245.179993
12/31/12,354.044037,250.869995
1/2/13,361.987,257.309998
1/3/13,362.197205,258.480011
1/4/13,369.35434,259.149994
1/7/13,367.742737,268.459991
1/8/13,367.017029,266.380005
1/9/13,369.429443,266.350006
1/10/13,371.111115,265.339996
1/11/13,370.365356,267.940002
1/14/13,361.987,272.730011
1/15/13,362.82782,271.899994
1/16/13,357.952942,268.929993
1/17/13,356.016022,270.480011
1/18/13,352.607605,272.119995
1/22/13,351.786774,270.190002
1/23/13,371.121124,268.109985
1/24/13,377.482483,273.459991
1/25/13,377.212219,283.98999
1/28/13,375.740753,276.040009
1/29/13,377.217224,260.350006
1/30/13,377.292297,272.76001
1/31/13,378.223236,265.5
2/1/13,388.188202,265
2/4/13,379.889893,259.980011
2/5/13,383.253265,266.890015
2/6/13,385.470459,262.220001
2/7/13,387.362366,260.230011
2/8/13,393.078064,261.950012
2/11/13,391.601593,257.209991
2/12/13,390.740753,258.700012
2/13/13,391.821808,269.470001
2/14/13,394.304291,269.23999
2/15/13,396.841827,265.089996
2/19/13,403.828827,269.75
2/20/13,396.626617,266.410004
2/21/13,398.163177,265.940002
2/22/13,400.255249,265.420013
2/25/13,395.780792,259.869995
2/26/13,395.460449,259.359985
2/27/13,400.290283,263.25
2/28/13,401.001007,264.269989
3/1/13,403.498505,265.73999
3/4/13,411.161163,273.109985
3/5/13,419.719727,275.589996
3/6/13,416.10611,273.790009
3/7/13,416.716705,273.880005
3/8/13,416.176178,274.190002
3/11/13,417.82782,271.23999
3/12/13,414.219208,274.130005
3/13/13,413.068054,275.100006
3/14/13,411.181183,265.73999
3/15/13,407.557556,261.820007
3/18/13,404.299286,257.890015
3/19/13,406.066071,256.410004
3/20/13,407.762756,257.279999
3/21/13,406.036041,253.389999
3/22/13,405.560547,257.75
3/25/13,405.22522,256.019989
3/26/13,406.616608,260.309998
3/27/13,401.73172,265.299988
3/28/13,397.492493,266.48999
4/1/13,400.996002,261.609985
4/2/13,406.926941,263.320007
4/3/13,403.50351,259.029999
4/4/13,397.932922,259.079987
4/5/13,391.916931,255.479996
4/8/13,387.812805,258.950012
4/9/13,389.214203,261.140015
4/10/13,395.485474,264.769989
4/11/13,395.590576,269.850006
4/12/13,395.42041,272.869995
4/15/13,391.356354,267.720001
4/16/13,397.082092,272.339996
4/17/13,391.671661,267.399994
4/18/13,383.338348,259.420013
4/19/13,400.335327,260.320007
4/22/13,400.455444,263.549988
4/23/13,404.35434,268.899994
4/24/13,407.132141,268.779999
4/25/13,404.954956,274.700012
4/26/13,401.111115,254.809998
4/29/13,409.939941,249.740005
4/30/13,412.697693,253.809998
5/1/13,410.625641,248.229996
5/2/13,415.220215,252.550003
5/3/13,423.283295,258.049988
5/6/13,431.206207,255.720001
5/7/13,429.044037,257.730011
5/8/13,437.252258,258.679993
5/9/13,436.176178,260.160004
5/10/13,440.555542,263.630005
5/13/13,439.204193,264.51001
5/14/13,443.993988,268.329987
5/15/13,458.403412,266.559998
5/16/13,452.38739,264.119995
5/17/13,455.045044,269.899994
5/20/13,454.719727,267.630005
5/21/13,453.938934,268.859985
5/22/13,445.155151,262.959991
5/23/13,441.836823,261.799988
5/24/13,437.097107,261.73999
5/28/13,441.07608,267.290009
5/29/13,434.5896,265.529999
5/30/13,435.815826,266.829987
5/31/13,436.046051,269.200012
6/3/13,434.249237,266.880005
6/4/13,429.97998,265.700012
6/5/13,430.280273,267.170013
6/6/13,432.752747,267.829987
6/7/13,440.305298,276.869995
6/10/13,445.555542,281.070007
6/11/13,440.345337,274.779999
6/12/13,436.426422,271.670013
6/13/13,438.938934,275.790009
6/14/13,437.957947,273.98999
6/17/13,443.568573,278.059998
6/18/13,450.760773,281.76001
6/19/13,450.790802,278.160004
6/20/13,442.812805,273.440002
6/21/13,440.905914,273.359985
6/24/13,435.330322,270.609985
6/25/13,433.533539,272.089996
6/26/13,437.262268,277.570007
6/27/13,438.973969,277.549988
6/28/13,440.625641,277.690002
7/1/13,444.384399,282.100006
7/2/13,441.596588,283.730011
7/3/13,443.658661,284.029999
7/5/13,447.1922,285.880005
7/8/13,452.997986,290.589996
7/9/13,453.073059,291.529999
7/10/13,453.448456,292.329987
7/11/13,460.580566,299.660004
7/12/13,461.961975,307.549988
7/15/13,462.8078,306.570007
7/16/13,460.265259,306.869995
7/17/13,459.734741,308.690002
7/18/13,455.795807,304.109985
7/19/13,448.748749,305.230011
7/22/13,455.805817,303.480011
7/23/13,452.352356,301.059998
7/24/13,451.901917,298.940002
7/25/13,444.294281,303.399994
7/26/13,443.118103,312.01001
7/29/13,441.576569,306.100006
7/30/13,445.905914,302.410004
7/31/13,444.319305,301.220001
8/1/13,452.562561,305.570007
8/2/13,453.738739,304.209991
8/5/13,452.952942,300.98999
8/6/13,448.733734,300.75
8/7/13,445.770782,296.910004
8/8/13,446.776764,295.73999
8/9/13,445.650665,297.26001
8/12/13,443.198212,296.690002
8/13/13,441.066071,293.970001
8/14/13,435.340332,291.339996
8/15/13,430.260254,286.470001
8/16/13,428.883881,284.820007
8/19/13,433.25827,285.570007
8/20/13,433.143158,287.089996
8/21/13,435.100098,284.570007
8/22/13,437.292297,289.730011
8/23/13,435.540527,290.01001
8/26/13,433.628632,286.209991
8/27/13,425.500488,280.929993
8/28/13,424.699707,281.579987
8/29/13,428.143158,283.980011
8/30/13,423.873871,280.980011
9/3/13,430.620605,288.799988
9/4/13,436.251251,293.640015
9/5/13,440.220215,294.100006
9/6/13,440.230225,295.859985
9/9/13,444.469482,299.709991
9/10/13,444.779785,300.359985
9/11/13,448.543549,299.640015
9/12/13,446.97699,298.859985
9/13/13,444.97998,297.920013
9/16/13,444.32431,296.059998
9/17/13,443.498505,304.170013
9/18/13,452.112122,312.029999
9/19/13,449.644653,312.059998
9/20/13,452.007019,316.339996
9/23/13,443.693695,311.48999
9/24/13,443.863861,314.130005
9/25/13,439.054047,312.649994
9/26/13,439.524536,318.119995
9/27/13,438.633636,316.01001
9/30/13,438.393402,312.640015
10/1/13,443.943939,320.950012
10/2/13,444.439453,320.51001
10/3/13,438.48349,314.76001
10/4/13,436.611603,319.040009
10/7/13,433.303314,310.029999
10/8/13,427.262268,303.230011
10/9/13,428.358368,298.230011
10/10/13,434.554565,305.170013
10/11/13,436.431427,310.890015
10/14/13,438.4935,310.700012
10/15/13,441.446442,306.399994
10/16/13,449.464478,310.48999
10/17/13,444.839844,310.769989
10/18/13,506.211212,328.929993
10/21/13,502.152161,326.440002
10/22/13,504.003998,332.540009
10/23/13,516.221191,326.76001
10/24/13,513.288269,332.209991
10/25/13,508.108093,363.390015
10/28/13,508.007996,358.160004
10/29/13,518.638611,362.700012
10/30/13,515.725708,361.079987
10/31/13,515.805786,364.029999
11/1/13,514.034058,359
11/4/13,513.568542,358.73999
11/5/13,511.271271,358.890015
11/6/13,511.886902,356.179993
11/7/13,504.479492,343.559998
11/8/13,508.523529,350.309998
11/11/13,505.800812,354.380005
11/12/13,506.396393,349.529999
11/13/13,516.75177,356.220001
11/14/13,518.133118,367.399994
11/15/13,517.297302,369.170013
11/18/13,516.291321,366.179993
11/19/13,513.113098,364.940002
11/20/13,511.666656,362.570007
11/21/13,517.552551,368.920013
11/22/13,516.461487,372.309998
11/25/13,523.488464,376.640015
11/26/13,529.734741,381.369995
11/27/13,532.087097,386.709991
11/29/13,530.325317,393.619995
12/2/13,527.767761,392.299988
12/3/13,527.157166,384.660004
12/4/13,529.619629,385.959991
12/5/13,529.199219,384.48999
12/6/13,535.470459,386.950012
12/9/13,539.609619,384.890015
12/10/13,542.872864,387.779999
12/11/13,539.184204,382.190002
12/12/13,535.515503,381.25
12/13/13,530.925903,384.23999
12/16/13,537.027039,388.970001
12/17/13,535.465454,387.649994
12/18/13,542.917908,395.959991
12/19/13,543.653625,395.190002
12/20/13,550.86084,402.200012
12/23/13,558.108093,402.920013
12/24/13,556.476501,399.200012
12/26/13,559.289307,404.390015
12/27/13,559.759766,398.079987
12/30/13,555.285278,393.369995
12/31/13,560.915894,398.790009
1/2/14,557.117126,397.970001
1/3/14,553.05304,396.440002
1/6/14,559.219238,393.630005
1/7/14,570,398.029999
1/8/14,571.186157,401.920013
1/9/14,565.685669,401.01001
1/10/14,565.65564,397.660004
1/13/14,562.052063,390.980011
1/14/14,575.275269,397.540009
1/15/14,574.884888,395.869995
1/16/14,578.68866,395.799988
1/17/14,575.84082,399.609985
1/21/14,582.432434,407.049988
1/22/14,583.093079,404.540009
1/23/14,580.630615,399.869995
1/24/14,562.477478,387.600006
1/27/14,551.166138,386.279999
1/28/14,562.067078,394.429993
1/29/14,554.014038,384.200012
1/30/14,568.263245,403.01001
1/31/14,591.07605,358.690002
2/3/14,567.282288,346.149994
2/4/14,569.649658,347.950012
2/5/14,572.17218,346.450012
2/6/14,580.560547,354.589996
2/7/14,589.309326,361.079987
2/10/14,587.052063,360.869995
2/11/14,595.685669,361.790009
2/12/14,593.938965,349.25
2/13/14,600.550537,357.200012
2/14/14,602.002014,357.350006
2/18/14,606.046021,353.649994
2/19/14,601.77179,347.380005
2/20/14,602.657654,349.799988
2/21/14,602.497498,346.76001
2/24/14,606.861877,351.779999
2/25/14,610.610596,358.320007
2/26/14,610.695679,359.799988
2/27/14,610.21521,360.130005
2/28/14,608.433411,362.100006
3/3/14,601.94696,359.779999
3/4/14,608.063049,363.899994
3/5/14,609.739746,372.369995
3/6/14,610.415405,372.160004
3/7/14,608.002991,372.059998
3/10/14,606.391418,370.529999
3/11/14,600.595581,368.820007
3/12/14,604.254272,370.640015
3/13/14,595.125122,371.51001
3/14/14,586.987,373.73999
3/17/14,596.646667,375.040009
3/18/14,606.236206,378.769989
3/19/14,600.22522,373.230011
3/20/14,599.179199,368.970001
3/21/14,592.112122,360.619995
3/24/14,579.544556,351.850006
3/25/14,579.939941,354.709991
3/26/14,566.551575,343.410004
3/27/14,557.697693,338.470001
3/28/14,560.63562,338.290009
3/31/14,557.812805,336.369995
4/1/14,568.013,342.98999
4/2/14,568.118103,341.959991
4/3/14,571.5,333.619995
4/4/14,545.25,323
4/7/14,540.630005,317.76001
4/8/14,557.51001,327.070007
4/9/14,567.039978,331.809998
4/10/14,546.690002,317.109985
4/11/14,537.76001,311.730011
4/14/14,545.200012,315.910004
4/15/14,548.700012,316.079987
4/16/14,563.900024,323.679993
4/17/14,543.340027,324.910004
4/21/14,539.369995,330.869995
4/22/14,545.5,329.320007
4/23/14,537.51001,324.579987
4/24/14,534.440002,337.149994
4/25/14,523.099976,303.829987
4/28/14,522.97998,296.579987
4/29/14,536.330017,300.380005
4/30/14,534.880005,304.130005
5/1/14,538.530029,307.890015
5/2/14,533.869995,308.01001
5/5/14,535.330017,310.049988
5/6/14,522.570007,297.380005
5/7/14,518,292.709991
5/8/14,520.169983,288.320007
5/9/14,526.619995,292.23999
5/12/14,538.429993,302.859985
5/13/14,541.539978,304.640015
5/14/14,534.409973,297.619995
5/15/14,529.119995,295.190002
5/16/14,528.299988,297.700012
5/19/14,538.830017,296.76001
5/20/14,540.390015,301.190002
5/21/14,549.700012,305.01001
5/22/14,555.450012,304.910004
5/23/14,563.799988,312.23999
5/27/14,574.869995,310.820007
5/28/14,570.450012,310.160004
5/29/14,570.559998,313.779999
5/30/14,571.650024,312.549988
6/2/14,564.340027,308.839996
6/3/14,554.51001,307.190002
6/4/14,553.76001,306.779999
6/5/14,564.929993,323.570007
6/6/14,566.030029,329.670013
6/9/14,570.72998,327.5
6/10/14,568.299988,332.410004
6/11/14,567.5,335.200012
6/12/14,559.5,325.910004
6/13/14,560.349976,326.269989
6/16/14,552.299988,327.619995
6/17/14,550.619995,325.619995
6/18/14,560.659973,334.380005
6/19/14,564.98999,327
6/20/14,566.52002,324.200012
6/23/14,574.289978,327.23999
6/24/14,572.539978,324.160004
6/25/14,585.929993,327.440002
6/26/14,584.77002,325.690002
6/27/14,585.690002,324.570007
6/30/14,584.669983,324.779999
7/1/14,591.48999,332.390015
7/2/14,590.780029,332.850006
7/3/14,593.080017,337.48999
7/7/14,590.76001,333.549988
7/8/14,578.400024,323.809998
7/9/14,583.359985,329.970001
7/10/14,580.039978,327.920013
7/11/14,586.650024,346.200012
7/14/14,594.26001,355.320007
7/15/14,593.059998,354.440002
7/16/14,590.619995,355.899994
7/17/14,580.820007,352.450012
7/18/14,605.109985,358.660004
7/21/14,598.440002,359.76001
7/22/14,603.570007,360.839996
7/23/14,605.190002,358.140015
7/24/14,603.01001,358.609985
7/25/14,598.080017,324.01001
7/28/14,599.02002,320.410004
7/29/14,593.950012,320
7/30/14,595.440002,322.51001
7/31/14,579.549988,312.98999
8/1/14,573.599976,307.059998
8/4/14,582.27002,313.649994
8/5/14,573.140015,312.320007
8/6/14,574.48999,313.890015
8/7/14,571.809998,311.450012
8/8/14,577.940002,316.799988
8/11/14,577.25,318.329987
8/12/14,572.119995,319.320007
8/13/14,584.559998,326.279999
8/14/14,584.650024,333.209991
8/15/14,583.710022,333.630005
8/18/14,592.700012,334.529999
8/19/14,597.109985,335.130005
8/20/14,595.409973,335.779999
8/21/14,592.419983,332.910004
8/22/14,592.539978,331.589996
8/25/14,590.570007,334.019989
8/26/14,588.119995,341.829987
8/27/14,583,343.179993
8/28/14,580.320007,340.019989
8/29/14,582.359985,339.040009
9/2/14,588.630005,342.380005
9/3/14,589.52002,339
9/4/14,593.140015,345.950012
9/5/14,597.780029,346.380005
9/8/14,601.630005,342.339996
9/9/14,591.969971,329.75
9/10/14,593.419983,331.329987
9/11/14,591.109985,330.519989
9/12/14,584.900024,331.190002
9/15/14,581.640015,323.890015
9/16/14,588.780029,327.76001
9/17/14,593.289978,324
9/18/14,597.27002,325
9/19/14,605.400024,331.320007
9/22/14,597.27002,324.5
9/23/14,591.179993,323.630005
9/24/14,598.419983,328.209991
9/25/14,585.25,321.929993
9/26/14,587.900024,323.209991
9/29/14,587.809998,321.820007
9/30/14,588.409973,322.440002
10/1/14,579.630005,317.459991
10/2/14,580.880005,318.410004
10/3/14,586.25,322.73999
10/6/14,587.780029,322.200012
10/7/14,574.099976,316.980011
10/8/14,583.73999,322.700012
10/9/14,570.809998,315.369995
10/10/14,555.190002,311.390015
10/13/14,544.75,306.450012
10/14/14,548.690002,308.309998
10/15/14,540.72998,305.970001
10/16/14,536.919983,302.859985
10/17/14,522.969971,303.640015
10/20/14,532.380005,306.209991
10/21/14,538.030029,315.329987
10/22/14,542.690002,312.970001
10/23/14,553.650024,313.179993
10/24/14,548.900024,287.059998
10/27/14,549.880005,289.970001
10/28/14,558.940002,295.589996
10/29/14,558.450012,294.119995
10/30/14,560.27002,299.070007
10/31/14,567.869995,305.459991
11/3/14,563.77002,305.720001
11/4/14,564.190002,302.809998
11/5/14,555.950012,296.519989
11/6/14,551.690002,296.640015
11/7/14,551.820007,299.859985
11/10/14,558.22998,305.109985
11/11/14,561.289978,312.01001
11/12/14,558.25,311.51001
11/13/14,556.440002,316.480011
11/14/14,555.190002,327.820007
11/17/14,546.640015,323.049988
11/18/14,544.51001,324.929993
11/19/14,547.200012,326.540009
11/20/14,543.76001,330.540009
11/21/14,545.890015,332.630005
11/24/14,547.47998,335.640015
11/25/14,549.22998,335.040009
11/26/14,547.72998,333.570007
11/28/14,549.080017,338.640015
12/1/14,539.650024,326
12/2/14,538.590027,326.309998
12/3/14,536.969971,316.5
12/4/14,542.580017,316.929993
12/5/14,528.080017,312.630005
12/8/14,530.72998,306.640015
12/9/14,536.109985,312.5
12/10/14,528.039978,305.839996
12/11/14,532.109985,307.359985
12/12/14,521.51001,307.320007
12/15/14,515.840027,306.070007
12/16/14,498.160004,295.059998
12/17/14,506.450012,298.880005
12/18/14,514.619995,297.730011
12/19/14,520.039978,299.899994
12/22/14,532.299988,306.540009
12/23/14,538.77002,306.290009
12/24/14,536.929993,303.029999
12/26/14,541.52002,309.089996
12/29/14,537.309998,312.040009
12/30/14,535.280029,310.299988
12/31/14,530.659973,310.350006
1/2/15,529.549988,308.519989
1/5/15,519.460022,302.190002
1/6/15,506.640015,295.290009
1/7/15,505.149994,298.420013
1/8/15,506.910004,300.459991
1/9/15,500.720001,296.929993
1/12/15,497.059998,291.410004
1/13/15,501.799988,294.73999
1/14/15,505.929993,293.269989
1/15/15,504.01001,286.950012
1/16/15,510.459991,290.73999
1/20/15,509.940002,289.440002
1/21/15,520.390015,297.25
1/22/15,537.299988,310.320007
1/23/15,541.950012,312.390015
1/26/15,536.719971,309.660004
1/27/15,521.190002,306.75
1/28/15,512.429993,303.910004
1/29/15,513.22998,311.779999
1/30/15,537.549988,354.529999
2/2/15,532.200012,364.470001
2/3/15,533.299988,363.549988
2/4/15,526.099976,364.75
2/5/15,529.830017,373.890015
2/6/15,533.880005,374.279999
2/9/15,529.280029,370.559998
2/10/15,540.159973,373
2/11/15,538,375.140015
2/12/15,546.01001,377.170013
2/13/15,551.159973,381.829987
2/17/15,545.01001,375.429993
2/18/15,542.650024,373.369995
2/19/15,546.450012,379
2/20/15,541.799988,383.660004
2/23/15,535,380.140015
2/24/15,538.650024,378.589996
2/25/15,547.330017,385.369995
2/26/15,559.289978,384.799988
2/27/15,562.630005,380.160004
3/2/15,575.02002,385.660004
3/3/15,578.789978,384.609985
3/4/15,578.330017,382.720001
3/5/15,581.429993,387.829987
3/6/15,572.900024,380.089996
3/9/15,574.099976,378.559998
